Attrition,Gender,Age,Academic_degree,Years_Experience,Years_experience_lastorganization,MonthlySalary,Allowances,MedicalInsurance,Bonus,OverTime,Payment_Overtime,Rewards&Wages_Satisfaction,Get_ Deserved_Promotion,Training_programs_ During_last_three_years,Useful_Training_Programs,Business_Travel,Job_Support,Recognition,Emotional_Commitment,Job_Engagement,Distance_to_work,Work_Live_Balance,Physical_Stress,Psychological_Exhaustion,Job_Stability,Health_Issues,Environment_Satisfaction,Job_Satisfaction,Job_Opportunities,JobTitle_Freq,Maritalstatus_Married,Maritalstatus_Single,Sector_Economic sector,Sector_Education sector,Sector_Energy sector,Sector_Engineering consulting companies,"Sector_Environment, Water, and Agriculture sector",Sector_Financial sector,Sector_Food production sector,Sector_Industry sector,Sector_Law firm,Sector_Media sector,Sector_Medical sector,Sector_Restaurant sector,Sector_Tourism sector,Sector_Transport sector,Sector_education sector,Department_Administration,Department_Banking operations,Department_Customers service,Department_Engineering,Department_HR,Department_Information technology,Department_Legal Affairs,Department_Marketing,Department_Medical service,Department_Patient Affairs,Department_Processes,Department_Production,Department_Relations,Department_Safety & Security,Department_Sales,Department_Studies and design,Department_Teaching,Department_Technical support,Department_Training,Department_Treasury,Department_patient Affairs,Department_technical support,Total_Satisfaction,Pressure_Score,Overall_Engagement,Stability_Ratio,Career_Velocity,Effective_Training_Score,Life_Work_Imbalance
1,0,25.5,1,5.0,5.0,5000.0,0,0,0,1,0,0,0,5.0,1,0,1,1,1,1,0,2,1,2,0,1,1,1,0,0.08060453400503778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,5,0.9803921568627452,833.3333333333334,5.0,2
0,0,25.5,1,5.0,5.0,5000.0,2,1,0,1,1,1,0,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0.047019311502938706,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,4,5,0.9803921568627452,833.3333333333334,2.0,2
1,0,25.5,1,5.0,5.0,5000.0,0,1,0,0,0,0,0,0.0,0,0,0,1,2,0,0,1,1,1,1,0,2,1,0,0.008396305625524769,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,5,0.9803921568627452,833.3333333333334,0.0,1
0,1,25.5,0,5.0,5.0,5000.0,1,0,0,0,0,1,0,0.0,0,0,2,1,2,0,0,0,0,0,1,0,2,2,0,0.020990764063811923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,0,8,0.9803921568627452,833.3333333333334,0.0,0
0,0,25.5,2,5.0,5.0,5000.0,1,0,0,0,0,0,0,2.0,1,0,1,0,1,1,0,2,2,2,0,0,1,0,0,0.008396305625524769,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,4,0.9803921568627452,833.3333333333334,2.0,2
1,1,25.5,0,7.5,5.0,5000.0,2,1,1,1,1,0,1,2.0,1,0,1,1,1,2,0,1,1,1,0,0,2,1,0,0.0688497061293031,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,7,0.6578947368421053,588.2352941176471,2.0,1
1,0,25.5,0,5.0,5.0,5000.0,2,1,1,0,0,0,0,2.0,0,1,2,1,2,1,0,2,2,2,1,0,0,1,1,0.02686817800167926,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,4,6,0.9803921568627452,833.3333333333334,0.0,2
1,1,25.5,0,7.5,7.5,5000.0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0.020990764063811923,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,3,1,0.986842105263158,588.2352941176471,0.0,2
1,0,25.5,0,5.0,5.0,5000.0,2,1,0,0,0,1,0,0.0,0,0,1,1,1,0,1,1,2,2,0,0,1,1,0,0.0688497061293031,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,4,0.9803921568627452,833.3333333333334,0.0,2
0,1,25.5,0,5.0,5.0,5000.0,2,1,0,1,1,0,0,2.0,1,0,1,1,2,1,1,1,2,0,0,0,2,1,1,0.03610411418975651,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,7,0.9803921568627452,833.3333333333334,2.0,2
1,0,25.5,1,7.5,5.0,7500.0,2,1,1,1,1,1,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0.08060453400503778,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,0.6578947368421053,882.3529411764706,0.0,2
0,1,25.5,1,5.0,5.0,5000.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0.0688497061293031,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,0.9803921568627452,833.3333333333334,0.0,1
0,0,35.5,1,5.0,5.0,5000.0,4,1,1,0,1,0,0,7.0,1,0,1,0,2,0,0,0,2,2,1,0,1,1,1,0.03442485306465155,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,5,5,0.9803921568627452,833.3333333333334,7.0,0
1,0,25.5,1,5.0,5.0,5000.0,1,1,0,1,0,0,0,0.0,0,0,0,0,0,1,1,2,2,2,0,0,1,0,1,0.028547439126784216,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,5,2,0.9803921568627452,833.3333333333334,0.0,3
0,0,35.5,0,5.0,5.0,5000.0,3,1,1,0,0,0,0,5.0,1,1,1,0,1,0,1,2,2,2,1,0,1,1,1,0.033585222502099076,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,4,0.9803921568627452,833.3333333333334,5.0,3
1,0,45.5,0,7.5,5.0,5000.0,2,1,0,0,1,1,1,2.0,1,0,2,1,2,0,2,0,0,0,1,0,2,2,0,0.03442485306465155,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6,1,8,0.6578947368421053,588.2352941176471,2.0,2
0,0,45.5,1,7.5,7.5,7500.0,2,1,1,0,0,0,1,7.0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0.08060453400503778,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,2,6,0.986842105263158,882.3529411764706,7.0,1
1,0,25.5,1,7.5,5.0,5000.0,0,1,0,1,1,0,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0.03442485306465155,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,4,2,0.6578947368421053,588.2352941176471,0.0,2
0,0,25.5,1,5.0,5.0,5000.0,1,1,0,1,1,0,0,2.0,1,0,0,1,2,0,1,1,1,2,1,0,1,1,0,0.033585222502099076,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5,4,0.9803921568627452,833.3333333333334,2.0,2
1,1,25.5,1,7.5,5.0,7500.0,2,1,1,0,0,1,0,2.0,1,0,0,0,2,1,2,2,2,2,0,0,0,0,1,0.08060453400503778,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,3,0.6578947368421053,882.3529411764706,2.0,4
1,1,35.5,1,13.0,5.0,5000.0,2,1,0,0,0,0,0,0.0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,1,0.08060453400503778,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,2,0.3816793893129771,357.14285714285717,0.0,4
0,0,25.5,0,7.5,7.5,5000.0,1,1,1,1,1,0,0,2.0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.03610411418975651,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,4,0.986842105263158,588.2352941176471,2.0,1
1,0,25.5,1,13.0,7.5,5000.0,1,1,1,1,1,1,1,2.0,1,2,2,1,2,1,1,1,0,1,0,0,2,2,1,0.08060453400503778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,3,9,0.5725190839694657,357.14285714285717,2.0,2
0,0,25.5,0,5.0,5.0,7500.0,0,1,0,1,1,0,0,2.0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0.03442485306465155,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,5,5,0.9803921568627452,1250.0,2.0,2
0,0,25.5,1,5.0,5.0,13000.0,2,1,1,1,1,1,1,7.0,1,0,2,1,1,1,1,2,1,1,0,0,1,1,1,0.018471872376154493,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,4,6,0.9803921568627452,2166.6666666666665,7.0,3
1,0,35.5,1,5.0,5.0,5000.0,2,1,0,0,0,0,1,2.0,1,1,2,1,2,0,0,1,0,1,1,0,2,2,1,0.0688497061293031,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,8,0.9803921568627452,833.3333333333334,2.0,1
1,0,25.5,0,7.5,7.5,5000.0,3,1,0,1,1,0,1,0.0,0,0,0,0,1,0,1,1,2,1,0,0,1,1,1,0.033585222502099076,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,5,3,0.986842105263158,588.2352941176471,0.0,2
1,0,25.5,1,5.0,5.0,5000.0,1,1,1,1,1,0,0,2.0,0,0,0,0,0,2,1,1,2,2,0,1,1,0,0,0.03442485306465155,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,6,3,0.9803921568627452,833.3333333333334,0.0,2
0,0,45.5,0,5.0,5.0,5000.0,0,1,0,1,1,0,0,0.0,0,0,1,1,2,1,0,1,1,1,0,0,2,1,0,0.028547439126784216,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,4,7,0.9803921568627452,833.3333333333334,0.0,1
1,0,25.5,1,7.5,5.0,7500.0,4,0,0,1,0,0,0,0.0,0,0,1,1,2,0,1,0,1,0,0,0,2,1,1,0.0025188916876574307,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,0.6578947368421053,882.3529411764706,0.0,1
0,0,25.5,1,5.0,5.0,7500.0,2,1,1,0,1,1,1,0.0,0,0,1,1,2,0,0,0,2,2,1,0,2,2,0,0.08060453400503778,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,7,0.9803921568627452,1250.0,0.0,0
0,0,45.5,0,5.0,5.0,5000.0,0,1,0,1,1,0,0,0.0,0,0,1,1,1,1,0,1,1,1,0,0,2,1,0,0.028547439126784216,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,4,6,0.9803921568627452,833.3333333333334,0.0,1
1,0,25.5,0,5.0,5.0,5000.0,2,1,0,1,1,0,0,0.0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,1,0.04450041981528128,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,2,0.9803921568627452,833.3333333333334,0.0,1
0,0,25.5,1,5.0,5.0,5000.0,1,1,0,1,1,0,0,0.0,0,0,2,1,2,0,0,0,2,2,1,0,2,2,0,0.033585222502099076,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6,6,8,0.9803921568627452,833.3333333333334,0.0,0
1,0,45.5,0,7.5,7.5,5000.0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,1,1,2,2,0,1,0,0,1,0.006717044500419815,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,4,2,0.986842105263158,588.2352941176471,0.0,2
1,1,35.5,2,18.0,13.0,13000.0,2,1,1,1,1,1,0,7.0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0.015113350125944584,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,3,4,0.718232044198895,684.2105263157895,7.0,2
1,0,35.5,0,7.5,7.5,5000.0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,1,0.007556675062972292,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,1,0.986842105263158,588.2352941176471,0.0,3
1,0,35.5,1,5.0,5.0,18000.0,2,1,1,1,0,1,1,2.0,1,0,0,0,0,2,1,1,2,2,0,1,0,0,1,0.0025188916876574307,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5,2,0.9803921568627452,3000.0,2.0,2
0,0,35.5,0,7.5,7.5,5000.0,1,1,1,0,1,1,0,2.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.03442485306465155,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,3,5,0.986842105263158,588.2352941176471,2.0,2
0,0,25.5,1,5.0,5.0,13000.0,2,1,1,1,1,0,0,2.0,1,1,1,0,0,0,2,0,0,2,1,0,1,1,1,0.0688497061293031,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3,0.9803921568627452,2166.6666666666665,2.0,2
0,0,25.5,1,5.0,5.0,7500.0,0,0,1,1,0,0,0,2.0,1,1,0,0,2,0,1,2,2,2,0,0,1,0,1,0.008396305625524769,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,3,0.9803921568627452,1250.0,2.0,3
0,0,35.5,2,13.0,13.0,7500.0,2,1,1,1,1,1,1,2.0,1,1,2,1,2,0,1,0,0,0,1,0,2,2,0,0.0109151973131822,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,2,8,0.9923664122137404,535.7142857142857,2.0,1
1,1,25.5,1,7.5,7.5,7500.0,1,1,0,1,0,0,0,2.0,1,0,1,1,1,1,2,2,2,2,0,1,1,1,0,0.0688497061293031,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,5,5,0.986842105263158,882.3529411764706,2.0,4
0,1,35.5,1,7.5,7.5,13000.0,3,1,1,0,0,1,1,5.0,1,0,2,1,2,0,1,0,1,0,1,0,2,2,0,0.009235936188077247,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,8,0.986842105263158,1529.4117647058824,5.0,1
0,0,25.5,1,5.0,5.0,7500.0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,1,0.009235936188077247,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,3,2,0.9803921568627452,1250.0,0.0,2
0,0,35.5,0,7.5,7.5,7500.0,2,1,0,0,0,0,0,0.0,0,0,0,0,0,2,2,2,1,2,0,1,0,0,0,0.0688497061293031,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,2,0.986842105263158,882.3529411764706,0.0,4
1,1,45.5,0,13.0,5.0,5000.0,2,1,0,1,1,1,0,0.0,0,0,0,1,1,1,1,0,0,2,1,1,1,1,0,0.020990764063811923,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,4,4,0.3816793893129771,357.14285714285717,0.0,1
1,1,55.5,0,28.0,13.0,5000.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,2,1,1,0,0,1,0,2,1,0,0.020990764063811923,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,0,5,0.4626334519572953,172.41379310344828,0.0,2
0,0,25.5,1,5.0,5.0,7500.0,4,1,1,1,0,1,1,5.0,1,0,1,0,1,2,0,1,1,2,1,0,0,0,1,0.03610411418975651,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,4,0.9803921568627452,1250.0,5.0,1
0,0,35.5,1,13.0,13.0,13000.0,1,0,0,0,0,1,1,2.0,1,0,0,0,2,0,2,0,2,2,1,0,1,1,1,0.028547439126784216,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,4,4,0.9923664122137404,928.5714285714286,2.0,2
